article,available_sizes,beautyDiscount,brandName,brand_route,brand_title,colection,discount,discountId,hasVariantPrice,id,image,image_count,images,item,line,mannequins,maxPrice,maxPriceOld,minPrice,minPriceOld,model,monoBrand,newIn,outfit,price,priceInStore,priceOld,route,season,sizeTable_name,sizeTable_show,sizeTable_title,title,variant_count,warehouse
JENNIFER,46,,Fontana Couture,/az/brands/fontanacouture,Fontana Couture,woman,50,,False,143671,143671-320881_1611576573186.5066698p648.JPG,4,"143671-320881_1611576573186.5066698p648.JPG, 143671-320882_1611576577306.5066698p933.JPG, 143671-320883_1611576581765.5066698p292.JPG, 143671-320884_1611576585934.5066698p537.JPG",dress,Main,,775.5,1551,775.5,1551,P191122T,False,False,143671-320882_1611576577306.5066698p933.JPG,775.5,False,1551,/az/products/multirengli-printli-buzmeli-dizaynli-don-143671,2019,it,False,IT,Multirəngli printli büzməli dizaynlı don,1,Premium
SV-F,42,,Simonetta Ravizza,/az/brands/simonettaravizza,Simonetta Ravizza,woman,50,,False,143667,143667-321168_1611667596137.5066658p979.JPG,4,"143667-321168_1611667596137.5066658p979.JPG, 143667-321169_1611667600164.5066658p905.jpg, 143667-321170_1611667605213.5066658p686.JPG, 143667-321171_1611667609266.5066658p263.JPG",coat,,,601,1202,601,1202,AZALEAS,False,False,143667-321169_1611667600164.5066658p905.jpg,601,False,1202,/az/products/yasil-rengli-sacaqli-dizaynli-plas-143667,2019,it,False,IT,Yaşıl rəngli saçaqlı dizaynlı plaş,1,Premium
RO280100B,40,,Rochas,/az/brands/rochas,Rochas,woman,50,,False,143665,143665-f4a65746fb3e998cf7821f954fc86e20.JPG,4,"143665-f4a65746fb3e998cf7821f954fc86e20.JPG, 143665-80fd276ac76d5e3575620011a69fa173.JPG, 143665-0f7425e84e2dedc931660c639204c671.JPG, 143665-1665baed2754bec5e0b58af4f3959fe0.JPG",dress,,,555.5,1111,555.5,1111,ROPO500126,False,False,143665-80fd276ac76d5e3575620011a69fa173.JPG,555.5,False,1111,/az/products/buzmeli-yaxa-dizaynli-midi-don-143665,2019,it,False,IT,Büzməli yaxa dizaynlı midi don,1,Premium
KATE,42,,Fontana Couture,/az/brands/fontanacouture,Fontana Couture,woman,50,,False,143661,143661-321150_1611666206828.5066598p946.JPG,4,"143661-321150_1611666206828.5066598p946.JPG, 143661-321151_1611666211051.5066598p562.JPG, 143661-321152_1611666215196.5066598p408.JPG, 143661-321153_1611666219355.5066598p407.JPG",dress,Main,,581,1162,581,1162,P191296R,False,False,143661-321151_1611666211051.5066598p562.JPG,581,False,1162,/az/products/qehveyi-ve-qirmizi-rengli-printli-midi-don-143661,2019,it,False,IT,Qəhvəyi və qırmızı rəngli printli midi don,1,Premium
RO380230,44,,Rochas,/az/brands/rochas,Rochas,woman,50,,False,143659,143659-338177_1617004658982.5066578p305.JPG,4,"143659-338177_1617004658982.5066578p305.JPG, 143659-338178_1617004662914.5066578p809.JPG, 143659-338179_1617004667067.5066578p153.JPG, 143659-338180_1617004671082.5066578p262.JPG",pants,,,477,954,477,954,ROPO300133,False,False,143659-338178_1617004662914.5066578p809.JPG,477,False,954,/az/products/qara-rengli-gul-printli-salvar-143659,2019,it,False,IT,Qara rəngli gül printli şalvar,1,Premium
BA122,40,,Antonio Berardi,/az/brands/antonioberardi,Antonio Berardi,,30,,False,143658,143658-320833_1611564285084.5066568p179.JPG,4,"143658-320833_1611564285084.5066568p179.JPG, 143658-320834_1611564289299.5066568p304.JPG, 143658-320835_1611564293693.5066568p263.JPG, 143658-320836_1611564297850.5066568p605.JPG",suit,,,662.2,946,662.2,946,ABPA5001,False,False,143658-320834_1611564289299.5066568p304.JPG,662.2,False,946,/az/products/ag-ve-qara-rengli-zolaqli-dizaynli-kombinezon-143658,2019,it,False,IT,Ağ və qara rəngli zolaqlı dizaynlı kombinezon,1,Premium
E94,40,,Isola Marras,/az/brands/isolamarras,Isola Marras,woman,50,,False,143652,143652-321017_1611648251968.5066508p402.JPG,4,"143652-321017_1611648251968.5066508p402.JPG, 143652-321018_1611648256176.5066508p583.JPG, 143652-321019_1611648260266.5066508p860.JPG, 143652-321020_1611648264351.5066508p891.JPG",dress,Main,,211.5,423,211.5,423,1P9301,False,False,143652-321018_1611648256176.5066508p583.JPG,211.5,False,423,/az/products/ag-rengli-gul-printli-don-143652,2019,it,False,IT,Ağ rəngli gül printli don,1,Premium
E94,38,,Isola Marras,/az/brands/isolamarras,Isola Marras,woman,50,,False,143651,143651-320599_1611333268282.5066498p852.JPG,4,"143651-320599_1611333268282.5066498p852.JPG, 143651-320600_1611333272796.5066498p304.JPG, 143651-320601_1611333276891.5066498p466.JPG, 143651-320602_1611333280965.5066498p684.JPG",dress,Main,,211.5,423,211.5,423,1P9312,False,False,143651-320600_1611333272796.5066498p304.JPG,211.5,False,423,/az/products/gul-printli-midi-don-143651,2019,it,False,IT,Gül printli midi don,1,Premium
MARGHERITA,"44, 48",,Fontana Couture,/az/brands/fontanacouture,Fontana Couture,woman,50,,False,143614,143614-320415_1611234631497.5066128p145.JPG,4,"143614-320415_1611234631497.5066128p145.JPG, 143614-320416_1611234635877.5066128p472.JPG, 143614-320417_1611234640256.5066128p24.JPG, 143614-320418_1611234644546.5066128p435.JPG",dress,Main,,491,982,491,982,P191356T,False,False,143614-320416_1611234635877.5066128p472.JPG,491,False,982,/az/products/yasil-rengli-printli-midi-don-143614,2019,it,False,IT,Yaşıl rəngli printli midi don,2,Premium
IRMA,"46, 44",,Fontana Couture,/az/brands/fontanacouture,Fontana Couture,woman,50,,False,143612,143612-320371_1611227898363.5066108p330.JPG,4,"143612-320371_1611227898363.5066108p330.JPG, 143612-320372_1611227902486.5066108p714.jpg, 143612-320373_1611227907056.5066108p276.JPG, 143612-320374_1611227911233.5066108p410.JPG",trousers,Pre,,345.5,691,345.5,691,P19028F1,False,False,143612-320372_1611227902486.5066108p714.jpg,345.5,False,691,/az/products/ag-rengli-zencirbendle-dizaynli-salvar-143612,2019,it,False,IT,Ağ rəngli zəncirbəndlə dizaynlı şalvar,2,Premium
GAETA,"40, 44",,Altuzarra,/az/brands/altuzarra,Altuzarra,woman,50,,False,143602,143602-345147_1621147243673.5066008p407.JPG,4,"143602-345147_1621147243673.5066008p407.JPG, 143602-345148_1621147247806.5066008p127.JPG, 143602-345149_1621147252038.5066008p823.JPG, 143602-345150_1621147256359.5066008p107.JPG",dress,,,599.5,1199,599.5,1199,119-317 906,False,False,143602-345148_1621147247806.5066008p127.JPG,599.5,False,1199,/az/products/ag-ve-mavi-rengli-zolaqli-printli-don-143602,2019,it,False,IT,Ağ və mavi rəngli zolaqlı printli don,2,Premium
8221019706,"42, 44",,MaxMara,/az/brands/maxmara,Max Mara,woman,50,,False,143591,143591-319114_1610350825159.5065898p853.JPG,4,"143591-319114_1610350825159.5065898p853.JPG, 143591-319115_1610350829609.5065898p344.JPG, 143591-319116_1610350833790.5065898p891.JPG, 143591-319117_1610350838090.5065898p286.JPG",dress,PIANOFORTE 1,,480,960,480,960,ANANAS,False,False,143591-319115_1610350829609.5065898p344.JPG,480,False,960,/az/products/bej-rengli-duz-bicimli-midi-don-143591,2019,it,False,IT,Bej rəngli düz biçimli midi don,2,Premium
9226279906,"40, 44",,MaxMara,/az/brands/maxmara,Max Mara,woman,50,,False,143576,143576-342505_1619094809480.5065748p421.JPG,4,"143576-342505_1619094809480.5065748p421.JPG, 143576-342506_1619094813491.5065748p545.JPG, 143576-342507_1619094817578.5065748p64.JPG, 143576-342508_1619094822320.5065748p863.JPG",dress,S MAXMARA 1,,218.5,437,218.5,437,ENTRATA,False,False,143576-342506_1619094813491.5065748p545.JPG,218.5,False,437,/az/products/aciq-qirmizi-rengli-midi-don-143576,2019-20,it,False,IT,Açıq-qırmızı rəngli midi don,2,Premium
71010219,42,,Max&Co,/az/brands/maxco,MAX&Co.,woman,50,,False,143395,143395-314735_1607075508348.5063938p909.JPG,4,"143395-314735_1607075508348.5063938p909.JPG, 143395-314736_1607075512348.5063938p537.JPG, 143395-314737_1607075517001.5063938p126.JPG, 143395-314738_1607075521295.5063938p654.JPG",skirt,MAX&CO. CONTEMPORARY CLASSIC,,104,208,104,208,CARLINO,False,False,143395-314736_1607075512348.5063938p537.JPG,104,False,208,/az/products/a-siluetli-etek-143395,2019,it,False,IT,A-siluetli ətək,1,Premium
71011119,44,,Max&Co,/az/brands/maxco,MAX&Co.,woman,50,,False,143393,143393-315242_1607497501848.5063918p624.JPG,4,"143393-315242_1607497501848.5063918p624.JPG, 143393-315243_1607497506780.5063918p383.JPG, 143393-315244_1607497511936.5063918p887.JPG, 143393-315245_1607497516685.5063918p692.JPG",skirt,MAX&CO. CONTEMPORARY CLASSIC,,95,190,95,190,CUPRO,False,False,143393-315243_1607497506780.5063918p383.JPG,95,False,190,/az/products/zolaqli-etek-143393,2019,it,False,IT,Zolaqlı ətək,1,Premium
81310819,36,,Max&Co,/az/brands/maxco,MAX&Co.,woman,50,,False,143392,143392-314779_1607091050520.5063908p8.JPG,4,"143392-314779_1607091050520.5063908p8.JPG, 143392-314780_1607091054520.5063908p658.JPG, 143392-314781_1607091059204.5063908p494.jpg, 143392-314782_1607091063187.5063908p835.JPG",trousers,MAX&CO. APROPOS,,89,178,89,178,PELLAME,False,False,143392-314780_1607091054520.5063908p658.JPG,89,False,178,/az/products/naxis-dizaynli-salvar-143392,2019,it,False,IT,Naxış dizaynlı şalvar,1,Premium
82215719,"42, 38, 44, 46",,Max&Co,/az/brands/maxco,MAX&Co.,woman,50,,False,143376,143376-315046_1607414899430.5063748p203.JPG,4,"143376-315046_1607414899430.5063748p203.JPG, 143376-315047_1607414904123.5063748p248.JPG, 143376-315048_1607414908839.5063748p340.JPG, 143376-315049_1607414914022.5063748p94.JPG",dress,MAX&CO. APROPOS,,127,254,127,254,PERIGEO,False,False,143376-315047_1607414904123.5063748p248.JPG,127,False,254,/az/products/applikasiya-detalli-tul-don-143376,2019,it,False,IT,Applikasiya detallı tül don,4,Premium
62215319,36,,Max&Co,/az/brands/maxco,MAX&Co.,woman,50,,False,143375,143375-314998_1607410447638.5063738p769.JPG,4,"143375-314998_1607410447638.5063738p769.JPG, 143375-314999_1607410451630.5063738p906.JPG, 143375-315000_1607410456179.5063738p59.JPG, 143375-315001_1607410460221.5063738p166.JPG",dress,Basic MAX&CO. DYNAMIC MIX,,125,250,125,250,DENSO,False,False,143375-314999_1607410451630.5063738p906.JPG,125,False,250,/az/products/damali-midi-dress-143375,2019,it,False,IT,Damalı midi dress,1,Premium
62215319,36,,Max&Co,/az/brands/maxco,MAX&Co.,woman,50,,False,143374,143374-314990_1607409105803.5063728p78.JPG,4,"143374-314990_1607409105803.5063728p78.JPG, 143374-314991_1607409110117.5063728p655.JPG, 143374-314992_1607409114168.5063728p380.JPG, 143374-314993_1607409118231.5063728p113.JPG",dress,Basic MAX&CO. DYNAMIC MIX,,125,250,125,250,DENSO,False,False,143374-314991_1607409110117.5063728p655.JPG,125,False,250,/az/products/gul-printli-don-143374,2019,it,False,IT,Gül printli don,1,Premium
72210219,40,,Max&Co,/az/brands/maxco,MAX&Co.,woman,50,,False,143373,143373-314974_1607406527999.5063718p746.JPG,4,"143373-314974_1607406527999.5063718p746.JPG, 143373-314975_1607406531963.5063718p918.JPG, 143373-314976_1607406536083.5063718p890.JPG, 143373-314977_1607406540360.5063718p610.JPG",dress,Basic MAX&CO. CONTEMPORARY CLASSIC,,122.5,245,122.5,245,CAVALESE,False,False,143373-314975_1607406531963.5063718p918.JPG,122.5,False,245,/az/products/yan-ciblerle-don-143373,2019,it,False,IT,Yan ciblərlə don,1,Premium
86218719,"M, S",,Max&Co,/az/brands/maxco,MAX&Co.,woman,50,,False,143369,143369-314546_1607022541585.5063678p816.JPG,4,"143369-314546_1607022541585.5063678p816.JPG, 143369-314547_1607022546682.5063678p402.JPG, 143369-314548_1607022551322.5063678p140.JPG, 143369-314549_1607022556395.5063678p406.JPG",dress,MAX&CO. APROPOS,,104,208,104,208,PAGINA,False,False,143369-314547_1607022546682.5063678p402.JPG,104,False,208,/az/products/kemerli-midi-don-143369,2019,xl,False,XL,Kəmərli midi don,2,Premium
6341049106,"S, XL",,MaxMara,/az/brands/maxmara,Max Mara,woman,50,,False,143346,143346-315102_1607423351562.5063448p201.JPG,4,"143346-315102_1607423351562.5063448p201.JPG, 143346-315103_1607423355694.5063448p972.JPG, 143346-315104_1607423359765.5063448p493.JPG, 143346-315105_1607423363966.5063448p217.JPG",cardigan,MAXMARA STUDIO 2^ USCITA,,156.5,313,156.5,313,CARISMA,False,False,143346-315103_1607423355694.5063448p972.JPG,156.5,False,313,/az/products/yivli-kardiqan-143346,2019,xl,False,XL,Yivli kardiqan,2,Premium
7101019206,"38, 46, 44",,MaxMara,/az/brands/maxmara,Max Mara,woman,50,,False,143337,143337-315082_1607418781840.5063358p989.JPG,4,"143337-315082_1607418781840.5063358p989.JPG, 143337-315083_1607418785897.5063358p226.jpg, 143337-315084_1607418790011.5063358p777.JPG, 143337-315085_1607418794193.5063358p795.JPG",skirt,SPORTMAX CODE 1,,142,284,142,284,BONITO,False,False,143337-315083_1607418785897.5063358p226.jpg,142,False,284,/az/products/pliseli-midi-etek-143337,2019,it,False,IT,Pliseli midi ətək,3,Premium
6131039706,46,,MaxMara,/az/brands/maxmara,Max Mara,woman,50,,False,143328,143328-315870_1607797740694.5063268p716.JPG,4,"143328-315870_1607797740694.5063268p716.JPG, 143328-315871_1607797745171.5063268p386.jpg, 143328-315872_1607797749216.5063268p493.JPG, 143328-315873_1607797753815.5063268p893.JPG",pants,MAXMARA STUDIO 1,,122.5,245,122.5,245,JERTA,False,False,143328-315871_1607797745171.5063268p386.jpg,122.5,False,245,/az/products/duz-bicimli-salvar-143328,2019,it,False,IT,Düz biçimli şalvar,1,Premium
7101029206,38,,MaxMara,/az/brands/maxmara,Max Mara,woman,50,,False,143323,143323-317006_1608545626240.5063218p797.JPG,4,"143323-317006_1608545626240.5063218p797.JPG, 143323-317007_1608545630274.5063218p162.JPG, 143323-317008_1608545634617.5063218p100.JPG, 143323-317009_1608545638994.5063218p394.JPG",skirt,SPORTMAX CODE 1,,112.5,225,112.5,225,COLBERT,False,False,143323-317007_1608545630274.5063218p162.JPG,112.5,False,225,/az/products/buzmeli-dizaynli-midi-etek-143323,2019,it,False,IT,Büzməli dizaynlı midi ətək,1,Premium
7131039206,"36, 38, 46, 44, 42",,MaxMara,/az/brands/maxmara,Max Mara,woman,50,,False,143320,143320-315162_1607428185838.5063188p664.JPG,4,"143320-315162_1607428185838.5063188p664.JPG, 143320-315163_1607428190345.5063188p299.JPG, 143320-315164_1607428195577.5063188p852.JPG, 143320-315165_1607428200334.5063188p904.JPG",pants,SPORTMAX CODE 1,,105,210,105,210,ADAGIO,False,False,143320-315163_1607428190345.5063188p299.JPG,105,False,210,/az/products/kemer-detalli-salvar-143320,2019,it,False,IT,Kəmər detallı şalvar,5,Premium
72210119,"36, 40",,Max&Co,/az/brands/maxco,MAX&Co.,woman,50,,False,143272,143272-314407_1606984404164.5062708p4.JPG,4,"143272-314407_1606984404164.5062708p4.JPG, 143272-314408_1606984408263.5062708p153.jpg, 143272-314409_1606984412386.5062708p235.JPG, 143272-314410_1606984416674.5062708p345.JPG",dress,Basic MAX&CO. CONTEMPORARY CLASSIC,,122.5,245,122.5,245,CAVA,False,False,143272-314408_1606984408263.5062708p153.jpg,122.5,False,245,/az/products/qisaqol-don-143272,2019,it,False,IT,Qısaqol don,2,Premium
76418719,XL,,Max&Co,/az/brands/maxco,MAX&Co.,woman,50,,False,143247,143247-314471_1606996555369.5062458p157.JPG,4,"143247-314471_1606996555369.5062458p157.JPG, 143247-314472_1606996559370.5062458p427.JPG, 143247-314473_1606996563562.5062458p563.JPG, 143247-314474_1606996567670.5062458p269.JPG",jumpsuit,MAX&CO. CONTEMPORARY CLASSIC,,106.5,213,106.5,213,CESTO,False,False,143247-314472_1606996559370.5062458p427.JPG,106.5,False,213,/az/products/kemerli-kombinezon-143247,2019,xl,False,XL,Kəmərli kombinezon,1,Premium
82211919,"42, 40",,Max&Co,/az/brands/maxco,MAX&Co.,woman,50,,False,143232,143232-314395_1606982007398.5062308p155.JPG,4,"143232-314395_1606982007398.5062308p155.JPG, 143232-314396_1606982011469.5062308p29.JPG, 143232-314397_1606982015461.5062308p607.JPG, 143232-314398_1606982019538.5062308p10.JPG",dress,MAX&CO. APROPOS,,121.5,243,121.5,243,PENSOSO,False,False,143232-314396_1606982011469.5062308p29.JPG,121.5,False,243,/az/products/gul-printli-don-143232,2019,it,False,IT,Gül printli don,2,Premium
86218819,S,,Max&Co,/az/brands/maxco,MAX&Co.,woman,50,,False,143231,143231-314403_1606983050873.5062298p261.JPG,4,"143231-314403_1606983050873.5062298p261.JPG, 143231-314404_1606983055101.5062298p11.JPG, 143231-314405_1606983059249.5062298p396.JPG, 143231-314406_1606983063420.5062298p661.JPG",dress,MAX&CO. APROPOS,,125,250,125,250,PAGANTE,False,False,143231-314404_1606983055101.5062298p11.JPG,125,False,250,/az/products/printli-duz-bicimli-mini-don-143231,2019,xl,False,XL,Printli düz biçimli mini-don,1,Premium
86218819,"XS, S",,Max&Co,/az/brands/maxco,MAX&Co.,woman,50,,False,143230,143230-314711_1607072512274.5062288p517.JPG,4,"143230-314711_1607072512274.5062288p517.JPG, 143230-314712_1607072516571.5062288p24.JPG, 143230-314713_1607072520594.5062288p946.JPG, 143230-314714_1607072525030.5062288p149.JPG",dress,MAX&CO. APROPOS,,125,250,125,250,PAGANTE,False,False,143230-314712_1607072516571.5062288p24.JPG,125,False,250,/az/products/naxis-dizaynli-don-143230,2019,xl,False,XL,Naxış dizaynlı don,2,Premium
FLOUNCE IZZY CRP SKNY,2,,Michael Kors,/az/brands/michaelkors,Michael Kors,woman,50,,False,143216,143216-311708_1605513145237.5062148p635.JPG,4,"143216-311708_1605513145237.5062148p635.JPG, 143216-311709_1605513149736.5062148p262.jpg, 143216-311710_1605513153734.5062148p395.JPG, 143216-311711_1605513157794.5062148p139.JPG",denim,MICHAEL - WOMENS RTW,,71.5,143,71.5,143,MS99CP6TK6,False,False,143216-311709_1605513149736.5062148p262.jpg,71.5,False,143,/az/products/sacaqli-balaqlar-ile-denim-salvar-143216,2019,it,False,IT,Saçaqlı balaqlar ilə denim şalvar,1,Premium
550,S,,Chloe,/az/brands/chloe,Chloe,woman,50,,False,143211,143211-310711_1604650855235.5062098p768.JPG,4,"143211-310711_1604650855235.5062098p768.JPG, 143211-310712_1604650859413.5062098p102.JPG, 143211-310713_1604650864217.5062098p132.JPG, 143211-310714_1604650868420.5062098p678.JPG",dress,RTW,,627,1254,627,1254,CHC19UMR10,False,False,143211-310712_1604650859413.5062098p102.JPG,627,False,1254,/az/products/zolaqli-dizaynli-don-143211,2019,xl,False,XL,Zolaqlı dizaynlı don,1,Premium
331,40,,Chloe,/az/brands/chloe,Chloe,woman,50,,False,143202,143202-310553_1604641282531.5062008p338.JPG,4,"143202-310553_1604641282531.5062008p338.JPG, 143202-310554_1604641286878.5062008p861.JPG, 143202-310555_1604641291696.5062008p533.JPG, 143202-310556_1604641295777.5062008p829.JPG",blouse,RTW,,493,986,493,986,CHC19UHT32,False,False,143202-310554_1604641286878.5062008p861.JPG,493,False,986,/az/products/printli-ipek-koynek-143202,2019,it,False,IT,Printli ipək köynək,1,Premium
191,36,,Chloe,/az/brands/chloe,Chloe,woman,50,,False,143194,143194-310277_1604489849816.5061928p444.JPG,4,"143194-310277_1604489849816.5061928p444.JPG, 143194-310278_1604489853932.5061928p685.JPG, 143194-310279_1604489858031.5061928p733.JPG, 143194-310280_1604489862174.5061928p6.JPG",trousers,RTW,,432,864,432,864,CHC19SPA65,False,False,143194-310278_1604489853932.5061928p685.JPG,432,False,864,/az/products/printli-duz-bicimli-salvar-143194,2019,it,False,IT,Printli düz biçimli şalvar,1,Premium
4,34,,Chloe,/az/brands/chloe,Chloe,woman,50,,False,143185,143185-310261_1604484788589.5061838p114.JPG,4,"143185-310261_1604484788589.5061838p114.JPG, 143185-310262_1604484792826.5061838p260.JPG, 143185-310263_1604484797016.5061838p107.JPG, 143185-310264_1604484801283.5061838p927.JPG",top,RTW,,351,702,351,702,CHC19SHT31,False,False,143185-310262_1604484792826.5061838p260.JPG,351,False,702,/az/products/duz-bicimli-top-143185,2019,it,False,IT,Düz biçimli top,1,Premium
520,"S, XS, M",,Chloe,/az/brands/chloe,Chloe,woman,50,,False,143184,143184-310557_1604641597713.5061828p874.JPG,4,"143184-310557_1604641597713.5061828p874.JPG, 143184-310558_1604641602402.5061828p7.JPG, 143184-310559_1604641606998.5061828p676.JPG, 143184-310560_1604641612492.5061828p611.JPG",skirt,RTW,,351,702,351,702,CHC19SMJ62,False,False,143184-310558_1604641602402.5061828p7.JPG,351,False,702,/az/products/hundurbel-printli-etek-143184,2019,xl,False,XL,Hündürbel printli ətək,3,Premium
161,"36, 40",,Chloe,/az/brands/chloe,Chloe,woman,50,,False,143183,143183-310257_1604484193185.5061818p460.JPG,4,"143183-310257_1604484193185.5061818p460.JPG, 143183-310258_1604484197366.5061818p209.jpg, 143183-310259_1604484201559.5061818p791.JPG, 143183-310260_1604484205861.5061818p287.JPG",trousers,RTW,,351,702,351,702,CHC19SPA65,False,False,143183-310258_1604484197366.5061818p209.jpg,351,False,702,/az/products/hundurbel-klassik-salvar-143183,2019,it,False,IT,Hündürbel klassik şalvar,2,Premium
4,34,,Chloe,/az/brands/chloe,Chloe,woman,50,,False,143182,143182-310253_1604479432711.5061808p172.JPG,4,"143182-310253_1604479432711.5061808p172.JPG, 143182-310254_1604479436969.5061808p384.JPG, 143182-310255_1604479441060.5061808p681.JPG, 143182-310256_1604479445540.5061808p174.JPG",blouse,RTW,,351,702,351,702,CHC19SHT74,False,False,143182-310254_1604479436969.5061808p384.JPG,351,False,702,/az/products/klassik-yaxa-dizaynli-koynek-143182,2019,eu,False,EU,Klassik yaxa dizaynlı köynək,1,Premium
64,36,,Chloe,/az/brands/chloe,Chloe,woman,50,,False,143180,143180-310245_1604476630137.5061788p215.JPG,4,"143180-310245_1604476630137.5061788p215.JPG, 143180-310246_1604476634286.5061788p478.JPG, 143180-310247_1604476638605.5061788p304.JPG, 143180-310248_1604476642900.5061788p269.JPG",trousers,RTW,,331,662,331,662,CHC19SPA03,False,False,143180-310246_1604476634286.5061788p478.JPG,331,False,662,/az/products/zolaqli-dizaynli-salvar-143180,2019,it,False,IT,Zolaqlı dizaynlı şalvar,1,Premium
155,"34, 36",,Chloe,/az/brands/chloe,Chloe,woman,50,,False,143175,143175-338911_1617173252550.5061738p49.JPG,1,143175-338911_1617173252550.5061738p49.JPG,jeans,RTW,,280,560,280,560,CHC19UDP31,False,False,,280,False,560,/az/products/sacaqli-balaqlar-ile-denim-salvar-143175,2019,it,False,IT,Saçaqlı balaqlar ilə denim şalvar,2,Premium
8221049706,44,,MaxMara,/az/brands/maxmara,Max Mara,woman,50,,False,143168,143168-314937_1607359216811.5061668p647.JPG,4,"143168-314937_1607359216811.5061668p647.JPG, 143168-314938_1607359220735.5061668p869.JPG, 143168-314939_1607359224780.5061668p476.JPG, 143168-314940_1607359228896.5061668p449.JPG",dress,PIANOFORTE 1,,480,960,480,960,DICK,False,False,143168-314938_1607359220735.5061668p869.JPG,480,False,960,/az/products/uzunqollu-maksi-don-143168,2019,it,False,IT,Uzunqollu maksi don,1,Premium
2621109806,M,,MaxMara,/az/brands/maxmara,Max Mara,woman,50,,False,143167,143167-315393_1607519383905.5061658p54.JPG,4,"143167-315393_1607519383905.5061658p54.JPG, 143167-315394_1607519388072.5061658p78.JPG, 143167-315395_1607519392344.5061658p215.JPG, 143167-315396_1607519396530.5061658p787.JPG",dress,SPORTMAX 3^ USCITA,,474,948,474,948,GHIERA,False,False,143167-315394_1607519388072.5061658p78.JPG,474,False,948,/az/products/dairevi-pulcuqlu-qradientli-mini-don-143167,2019,xl,False,XL,Dairəvi pulcuqlu qradientli mini-don,1,Premium
6271019106,44,,MaxMara,/az/brands/maxmara,Max Mara,woman,50,,False,143151,143151-314860_1607346695323.5061498p670.JPG,4,"143151-314860_1607346695323.5061498p670.JPG, 143151-314861_1607346699503.5061498p482.JPG, 143151-314862_1607346704445.5061498p874.JPG, 143151-314863_1607346708573.5061498p759.JPG",outwear,MAXMARA STUDIO 2^ USCITA,,202.5,405,202.5,405,CERA,False,False,143151-314861_1607346699503.5061498p482.JPG,202.5,False,405,/az/products/kemerli-bel-hisseli-jilet-143151,2019,it,False,IT,Kəmərli bel hissəli jilet,1,Premium
6131039706,"42, 48, 44",,MaxMara,/az/brands/maxmara,Max Mara,woman,50,,False,143131,143131-315311_1607508689231.5061298p174.JPG,4,"143131-315311_1607508689231.5061298p174.JPG, 143131-315312_1607508693811.5061298p71.JPG, 143131-315313_1607508697880.5061298p180.jpg, 143131-315314_1607508702532.5061298p10.JPG",pants,MAXMARA STUDIO 1,,122.5,245,122.5,245,JERTA,False,False,143131-315312_1607508693811.5061298p71.JPG,122.5,False,245,/az/products/duz-bicimli-salvar-143131,2019,it,False,IT,Düz biçimli şalvar,3,Premium
6131019106,"38, 50",,MaxMara,/az/brands/maxmara,Max Mara,woman,50,,False,143128,143128-315866_1607797241591.5061268p298.JPG,4,"143128-315866_1607797241591.5061268p298.JPG, 143128-315867_1607797246199.5061268p845.JPG, 143128-315868_1607797250814.5061268p580.JPG, 143128-315869_1607797255398.5061268p383.JPG",pants,MAXMARA STUDIO 2^ USCITA,,116.5,233,116.5,233,MASSA,False,False,143128-315867_1607797246199.5061268p845.JPG,116.5,False,233,/az/products/duz-bicimli-dizaynla-salvar-143128,2019,it,False,IT,Düz biçimli dizaynla şalvar,2,Premium
7131019206,40,,MaxMara,/az/brands/maxmara,Max Mara,woman,50,,False,143123,143123-315234_1607497068222.5061218p922.JPG,4,"143123-315234_1607497068222.5061218p922.JPG, 143123-315235_1607497072786.5061218p423.jpg, 143123-315236_1607497077484.5061218p847.JPG, 143123-315237_1607497082420.5061218p330.JPG",pants,SPORTMAX CODE 1,,92.5,185,92.5,185,GLASSA,False,False,143123-315235_1607497072786.5061218p423.jpg,92.5,False,185,/az/products/klyos-bicimli-salvar-143123,2019,it,False,IT,Klyoş biçimli şalvar,1,Premium
7131029206,"48, 40, 38, 36",,MaxMara,/az/brands/maxmara,Max Mara,woman,50,,False,143121,143121-315134_1607426201607.5061198p515.JPG,4,"143121-315134_1607426201607.5061198p515.JPG, 143121-315135_1607426206226.5061198p876.JPG, 143121-315136_1607426210837.5061198p362.JPG, 143121-315137_1607426215500.5061198p823.JPG",pants,SPORTMAX CODE 1,,92.5,185,92.5,185,ETUANIA,False,False,143121-315135_1607426206226.5061198p876.JPG,92.5,False,185,/az/products/dar-bicimli-salvar-143121,2019,it,False,IT,Dar biçimli şalvar,4,Premium
7131029206,"36, 44, 40, 38",,MaxMara,/az/brands/maxmara,Max Mara,woman,50,,False,143120,143120-315842_1607791084006.5061188p17.JPG,4,"143120-315842_1607791084006.5061188p17.JPG, 143120-315843_1607791088471.5061188p963.jpg, 143120-315844_1607791093227.5061188p304.JPG, 143120-315845_1607791097674.5061188p144.JPG",pants,SPORTMAX CODE 1,,92.5,185,92.5,185,ETUANIA,False,False,143120-315843_1607791088471.5061188p963.jpg,92.5,False,185,/az/products/duz-bicimli-salvar-143120,2019,it,False,IT,Düz biçimli şalvar,4,Premium
